"value","id","name","mean","sd"
2216625.51093744,724,"Mauritania",2273813,68649.875
2278553.45762917,725,"Mauritania",2273813,68649.875
2273417.06261597,726,"Mauritania",2273813,68649.875
2255022.67617665,727,"Mauritania",2273813,68649.875
2244752.73798629,728,"Mauritania",2273813,68649.875
2325328.22048127,729,"Mauritania",2273813,68649.875
2315923.04742914,730,"Mauritania",2273813,68649.875
2162380.63498103,731,"Mauritania",2273813,68649.875
2136351.78912872,732,"Mauritania",2273813,68649.875
2282434.84057852,733,"Mauritania",2273813,68649.875
2311398.65165776,734,"Mauritania",2273813,68649.875
2223951.37141662,735,"Mauritania",2273813,68649.875
2198698.17773508,736,"Mauritania",2273813,68649.875
2309056.18701549,737,"Mauritania",2273813,68649.875
2303514.55678222,738,"Mauritania",2273813,68649.875
2376713.55119665,739,"Mauritania",2273813,68649.875
2162529.48441269,740,"Mauritania",2273813,68649.875
2324454.9429664,741,"Mauritania",2273813,68649.875
2252447.0216306,742,"Mauritania",2273813,68649.875
2256202.01893453,743,"Mauritania",2273813,68649.875
2228439.63857724,744,"Mauritania",2273813,68649.875
2383182.49147588,745,"Mauritania",2273813,68649.875
2239030.72638337,746,"Mauritania",2273813,68649.875
2306194.25093639,747,"Mauritania",2273813,68649.875
2216360.35449647,748,"Mauritania",2273813,68649.875
2357823.23064847,749,"Mauritania",2273813,68649.875
2173889.76432804,750,"Mauritania",2273813,68649.875
2278762.13940104,751,"Mauritania",2273813,68649.875
2296290.05299275,752,"Mauritania",2273813,68649.875
2211398.40043446,753,"Mauritania",2273813,68649.875
2195670.28102002,754,"Mauritania",2273813,68649.875
2250105.29866683,755,"Mauritania",2273813,68649.875
2256419.70589997,756,"Mauritania",2273813,68649.875
2168639.51858693,757,"Mauritania",2273813,68649.875
2228440.39934935,758,"Mauritania",2273813,68649.875
2193286.24675565,759,"Mauritania",2273813,68649.875
2287370.86654219,760,"Mauritania",2273813,68649.875
2167307.71406146,761,"Mauritania",2273813,68649.875
2242406.36320591,762,"Mauritania",2273813,68649.875
2140541.0530646,763,"Mauritania",2273813,68649.875
2326159.9599724,764,"Mauritania",2273813,68649.875
2263983.63394702,765,"Mauritania",2273813,68649.875
2300664.13190194,766,"Mauritania",2273813,68649.875
2303911.94965572,767,"Mauritania",2273813,68649.875
2253010.00984271,768,"Mauritania",2273813,68649.875
2231878.80805943,769,"Mauritania",2273813,68649.875
2271980.67297058,770,"Mauritania",2273813,68649.875
2343595.22927332,771,"Mauritania",2273813,68649.875
2327597.60891589,772,"Mauritania",2273813,68649.875
2301823.04784347,773,"Mauritania",2273813,68649.875
2163245.20374985,774,"Mauritania",2273813,68649.875
2359795.643717,775,"Mauritania",2273813,68649.875
2276333.33630563,776,"Mauritania",2273813,68649.875
2233184.17196067,777,"Mauritania",2273813,68649.875
2202601.25791465,778,"Mauritania",2273813,68649.875
2264956.52714313,779,"Mauritania",2273813,68649.875
2299750.62823586,780,"Mauritania",2273813,68649.875
2239447.3956727,781,"Mauritania",2273813,68649.875
2223574.66906077,782,"Mauritania",2273813,68649.875
2306559.56551745,783,"Mauritania",2273813,68649.875
2285844.68583682,784,"Mauritania",2273813,68649.875
2274034.72467647,785,"Mauritania",2273813,68649.875
2293085.74602433,786,"Mauritania",2273813,68649.875
2216799.08540256,787,"Mauritania",2273813,68649.875
2237236.01547115,788,"Mauritania",2273813,68649.875
2293316.94564905,789,"Mauritania",2273813,68649.875
2281148.33408737,790,"Mauritania",2273813,68649.875
2279145.66763584,791,"Mauritania",2273813,68649.875
2225011.32027219,792,"Mauritania",2273813,68649.875
2285095.3081048,793,"Mauritania",2273813,68649.875
2368157.26805042,794,"Mauritania",2273813,68649.875
2314949.01204969,795,"Mauritania",2273813,68649.875
2266077.19449555,796,"Mauritania",2273813,68649.875
2234754.0241541,797,"Mauritania",2273813,68649.875
2280241.69728246,798,"Mauritania",2273813,68649.875
2330268.61270675,799,"Mauritania",2273813,68649.875
2192334.26258478,800,"Mauritania",2273813,68649.875
2281755.03732099,801,"Mauritania",2273813,68649.875
2096094.82160508,802,"Mauritania",2273813,68649.875
2308097.67184732,803,"Mauritania",2273813,68649.875
2300905.04553497,804,"Mauritania",2273813,68649.875
2295730.83366111,805,"Mauritania",2273813,68649.875
2365616.95074435,806,"Mauritania",2273813,68649.875
2123440.00991793,807,"Mauritania",2273813,68649.875
2462851.06168549,808,"Mauritania",2273813,68649.875
2326311.80834586,809,"Mauritania",2273813,68649.875
2315931.39124936,810,"Mauritania",2273813,68649.875
2356395.80062615,811,"Mauritania",2273813,68649.875
2372081.92912514,812,"Mauritania",2273813,68649.875
2304424.16079732,813,"Mauritania",2273813,68649.875
2239427.73242187,814,"Mauritania",2273813,68649.875
2282746.80121899,815,"Mauritania",2273813,68649.875
2233210.15277306,816,"Mauritania",2273813,68649.875
2297580.50072162,817,"Mauritania",2273813,68649.875
2380049.22292,818,"Mauritania",2273813,68649.875
2233263.58054236,819,"Mauritania",2273813,68649.875
2275383.57776407,820,"Mauritania",2273813,68649.875
2300217.18242515,821,"Mauritania",2273813,68649.875
2320424.07205413,822,"Mauritania",2273813,68649.875
2231487.7853939,823,"Mauritania",2273813,68649.875
2186162.88564543,824,"Mauritania",2273813,68649.875
2228875.04945639,825,"Mauritania",2273813,68649.875
2226354.10441318,826,"Mauritania",2273813,68649.875
2258831.26269172,827,"Mauritania",2273813,68649.875
2319063.23801667,828,"Mauritania",2273813,68649.875
2229928.29158418,829,"Mauritania",2273813,68649.875
2261483.23253999,830,"Mauritania",2273813,68649.875
2353196.60265353,831,"Mauritania",2273813,68649.875
2158585.88277182,832,"Mauritania",2273813,68649.875
2386619.28452455,833,"Mauritania",2273813,68649.875
2242878.30757776,834,"Mauritania",2273813,68649.875
2302772.81360618,835,"Mauritania",2273813,68649.875
2291282.34380578,836,"Mauritania",2273813,68649.875
2327523.9407582,837,"Mauritania",2273813,68649.875
2163892.14245071,838,"Mauritania",2273813,68649.875
2382433.64140004,839,"Mauritania",2273813,68649.875
2248296.02775159,840,"Mauritania",2273813,68649.875
2305512.36217536,841,"Mauritania",2273813,68649.875
2284897.46260123,842,"Mauritania",2273813,68649.875
2195626.41931647,843,"Mauritania",2273813,68649.875
2363375.05950684,844,"Mauritania",2273813,68649.875
2255160.45224164,845,"Mauritania",2273813,68649.875
2142754.24862618,846,"Mauritania",2273813,68649.875
2266956.22412675,847,"Mauritania",2273813,68649.875
2313970.22843324,848,"Mauritania",2273813,68649.875
2308270.69653429,849,"Mauritania",2273813,68649.875
2348163.08738685,850,"Mauritania",2273813,68649.875
2312732.40380341,851,"Mauritania",2273813,68649.875
2294424.55704521,852,"Mauritania",2273813,68649.875
2266327.5933706,853,"Mauritania",2273813,68649.875
2227003.00754579,854,"Mauritania",2273813,68649.875
2256151.32666679,855,"Mauritania",2273813,68649.875
2233520.21204364,856,"Mauritania",2273813,68649.875
2352024.97789209,857,"Mauritania",2273813,68649.875
2209631.91325437,858,"Mauritania",2273813,68649.875
2339430.84307079,859,"Mauritania",2273813,68649.875
2260562.7008239,860,"Mauritania",2273813,68649.875
2346112.24791314,861,"Mauritania",2273813,68649.875
2234588.72106668,862,"Mauritania",2273813,68649.875
2205349.4347846,863,"Mauritania",2273813,68649.875
2386920.5844756,864,"Mauritania",2273813,68649.875
2298391.9687796,865,"Mauritania",2273813,68649.875
2350347.69804954,866,"Mauritania",2273813,68649.875
2343869.30026923,867,"Mauritania",2273813,68649.875
2285075.6188939,868,"Mauritania",2273813,68649.875
2417940.14468011,869,"Mauritania",2273813,68649.875
2220971.36714525,870,"Mauritania",2273813,68649.875
2261215.62792861,871,"Mauritania",2273813,68649.875
2381952.17274065,872,"Mauritania",2273813,68649.875
2302778.04911042,873,"Mauritania",2273813,68649.875
2104466.48485561,874,"Mauritania",2273813,68649.875
2402975.79396041,875,"Mauritania",2273813,68649.875
2274219.06039696,876,"Mauritania",2273813,68649.875
2398944.42759011,877,"Mauritania",2273813,68649.875
2196824.12428492,878,"Mauritania",2273813,68649.875
2259193.1778812,879,"Mauritania",2273813,68649.875
2239052.77890408,880,"Mauritania",2273813,68649.875
2102337.24658364,881,"Mauritania",2273813,68649.875
2305116.2677238,882,"Mauritania",2273813,68649.875
2264820.17535219,883,"Mauritania",2273813,68649.875
2327514.81429971,884,"Mauritania",2273813,68649.875
2246343.11326131,885,"Mauritania",2273813,68649.875
2244495.13872871,886,"Mauritania",2273813,68649.875
2314526.93294715,887,"Mauritania",2273813,68649.875
2307558.65926933,888,"Mauritania",2273813,68649.875
2244564.28579665,889,"Mauritania",2273813,68649.875
2343841.51759568,890,"Mauritania",2273813,68649.875
2235772.48460149,891,"Mauritania",2273813,68649.875
2156120.80493527,892,"Mauritania",2273813,68649.875
2265785.93114465,893,"Mauritania",2273813,68649.875
2331976.503703,894,"Mauritania",2273813,68649.875
2264282.95642967,895,"Mauritania",2273813,68649.875
2146751.62557466,896,"Mauritania",2273813,68649.875
2269159.92334043,897,"Mauritania",2273813,68649.875
2301482.98038191,898,"Mauritania",2273813,68649.875
2452610.34803023,899,"Mauritania",2273813,68649.875
2212474.1427028,900,"Mauritania",2273813,68649.875
2270596.05442635,901,"Mauritania",2273813,68649.875
2249136.131317,902,"Mauritania",2273813,68649.875
2252271.95625,903,"Mauritania",2273813,68649.875
2203066.04842092,904,"Mauritania",2273813,68649.875
2206189.97923712,905,"Mauritania",2273813,68649.875
2307215.34378014,906,"Mauritania",2273813,68649.875
2218856.96835856,907,"Mauritania",2273813,68649.875
2279039.92874986,908,"Mauritania",2273813,68649.875
2272518.61902274,909,"Mauritania",2273813,68649.875
2277859.75684009,910,"Mauritania",2273813,68649.875
2246940.76220491,911,"Mauritania",2273813,68649.875
2223399.13923816,912,"Mauritania",2273813,68649.875
2319947.51474414,913,"Mauritania",2273813,68649.875
2267536.50305766,914,"Mauritania",2273813,68649.875
2320272.90188256,915,"Mauritania",2273813,68649.875
2430607.41803849,916,"Mauritania",2273813,68649.875
2307776.4477953,917,"Mauritania",2273813,68649.875
2215868.31326507,918,"Mauritania",2273813,68649.875
2321618.16491759,919,"Mauritania",2273813,68649.875
2255214.70287204,920,"Mauritania",2273813,68649.875
2307835.90880883,921,"Mauritania",2273813,68649.875
2168754.55423787,922,"Mauritania",2273813,68649.875
2271543.89207685,923,"Mauritania",2273813,68649.875
2332475.19197735,924,"Mauritania",2273813,68649.875
2314812.4034257,925,"Mauritania",2273813,68649.875
2168839.22531392,926,"Mauritania",2273813,68649.875
2292545.13147076,927,"Mauritania",2273813,68649.875
2350028.895969,928,"Mauritania",2273813,68649.875
2269453.02364274,929,"Mauritania",2273813,68649.875
2316611.5862861,930,"Mauritania",2273813,68649.875
2278205.31013659,931,"Mauritania",2273813,68649.875
2277507.07731985,932,"Mauritania",2273813,68649.875
2248408.10039152,933,"Mauritania",2273813,68649.875
2180210.59682552,934,"Mauritania",2273813,68649.875
2377787.54665396,935,"Mauritania",2273813,68649.875
2315896.92513842,936,"Mauritania",2273813,68649.875
2335684.84043301,937,"Mauritania",2273813,68649.875
2223933.10490728,938,"Mauritania",2273813,68649.875
2218890.88722766,939,"Mauritania",2273813,68649.875
2217958.5086393,940,"Mauritania",2273813,68649.875
2365329.97586443,941,"Mauritania",2273813,68649.875
2262653.89433008,942,"Mauritania",2273813,68649.875
2262181.86293787,943,"Mauritania",2273813,68649.875
2243921.37201489,944,"Mauritania",2273813,68649.875
2293933.86147986,945,"Mauritania",2273813,68649.875
2408588.00144897,946,"Mauritania",2273813,68649.875
2317360.3058898,947,"Mauritania",2273813,68649.875
2208369.04381386,948,"Mauritania",2273813,68649.875
2275906.18497772,949,"Mauritania",2273813,68649.875
2362086.5943288,950,"Mauritania",2273813,68649.875
2271282.91178486,951,"Mauritania",2273813,68649.875
2211364.3087961,952,"Mauritania",2273813,68649.875
2262126.49785725,953,"Mauritania",2273813,68649.875
2254663.06920333,954,"Mauritania",2273813,68649.875
2299429.39136431,955,"Mauritania",2273813,68649.875
2127355.82489514,956,"Mauritania",2273813,68649.875
2248601.45491449,957,"Mauritania",2273813,68649.875
2150153.13807919,958,"Mauritania",2273813,68649.875
2203698.3130153,959,"Mauritania",2273813,68649.875
2275064.72103831,960,"Mauritania",2273813,68649.875
2305674.72382387,961,"Mauritania",2273813,68649.875
2206503.45054896,962,"Mauritania",2273813,68649.875
2423515.37794171,963,"Mauritania",2273813,68649.875
2220407.53522734,964,"Mauritania",2273813,68649.875
2323845.500004,965,"Mauritania",2273813,68649.875
2214026.44054744,966,"Mauritania",2273813,68649.875
2169738.97386653,967,"Mauritania",2273813,68649.875
2306525.14493953,968,"Mauritania",2273813,68649.875
2296720.82426959,969,"Mauritania",2273813,68649.875
2237227.661432,970,"Mauritania",2273813,68649.875
2250548.37921041,971,"Mauritania",2273813,68649.875
2160939.46438712,972,"Mauritania",2273813,68649.875
2341616.82275228,973,"Mauritania",2273813,68649.875
2228416.29410529,974,"Mauritania",2273813,68649.875
2380593.61676344,975,"Mauritania",2273813,68649.875
2296319.16411024,976,"Mauritania",2273813,68649.875
2354681.08371515,977,"Mauritania",2273813,68649.875
2330862.52347258,978,"Mauritania",2273813,68649.875
2314331.37181353,979,"Mauritania",2273813,68649.875
2252810.19855946,980,"Mauritania",2273813,68649.875
2250722.25142271,981,"Mauritania",2273813,68649.875
2278753.33185736,982,"Mauritania",2273813,68649.875
2228387.24577819,983,"Mauritania",2273813,68649.875
2301455.46627018,984,"Mauritania",2273813,68649.875
2345383.8268143,985,"Mauritania",2273813,68649.875
2353364.17360752,986,"Mauritania",2273813,68649.875
2364560.50296506,987,"Mauritania",2273813,68649.875
2213574.05918288,988,"Mauritania",2273813,68649.875
2334010.46418433,989,"Mauritania",2273813,68649.875
2235970.68727881,990,"Mauritania",2273813,68649.875
2089233.38003376,991,"Mauritania",2273813,68649.875
2197271.44638425,992,"Mauritania",2273813,68649.875
2267553.52854059,993,"Mauritania",2273813,68649.875
2301774.84853654,994,"Mauritania",2273813,68649.875
2234615.02070461,995,"Mauritania",2273813,68649.875
2271896.55922157,996,"Mauritania",2273813,68649.875
2297956.76675921,997,"Mauritania",2273813,68649.875
2238563.76772787,998,"Mauritania",2273813,68649.875
2204241.63325907,999,"Mauritania",2273813,68649.875
2372282.87544842,1000,"Mauritania",2273813,68649.875
15976848.2870307,1,"Niger",16035088,446524.05
15483478.2642817,2,"Niger",16035088,446524.05
15511721.4301666,3,"Niger",16035088,446524.05
16129017.702069,4,"Niger",16035088,446524.05
15919293.7130338,5,"Niger",16035088,446524.05
17207498.4387401,6,"Niger",16035088,446524.05
15704377.3323501,7,"Niger",16035088,446524.05
15926439.2633312,8,"Niger",16035088,446524.05
16537784.7553796,9,"Niger",16035088,446524.05
16322266.9200321,10,"Niger",16035088,446524.05
16096774.0250141,11,"Niger",16035088,446524.05
16336013.5403462,12,"Niger",16035088,446524.05
15064129.6838471,13,"Niger",16035088,446524.05
15711188.1089363,14,"Niger",16035088,446524.05
16149517.7140588,15,"Niger",16035088,446524.05
16199241.7073284,16,"Niger",16035088,446524.05
16165523.6999029,17,"Niger",16035088,446524.05
15477201.4119375,18,"Niger",16035088,446524.05
15125804.9512309,19,"Niger",16035088,446524.05
16047499.4145417,20,"Niger",16035088,446524.05
16055085.6094346,21,"Niger",16035088,446524.05
16025510.9263582,22,"Niger",16035088,446524.05
16173137.1283133,23,"Niger",16035088,446524.05
16230572.9938295,24,"Niger",16035088,446524.05
16213134.3976589,25,"Niger",16035088,446524.05
16179056.7127634,26,"Niger",16035088,446524.05
16296985.8585498,27,"Niger",16035088,446524.05
15571722.433081,28,"Niger",16035088,446524.05
16421835.8615893,29,"Niger",16035088,446524.05
16400816.8311445,30,"Niger",16035088,446524.05
15867041.4631559,31,"Niger",16035088,446524.05
15899863.057715,32,"Niger",16035088,446524.05
15536488.1259619,33,"Niger",16035088,446524.05
16364763.940325,34,"Niger",16035088,446524.05
16224014.8833249,35,"Niger",16035088,446524.05
16505508.2188068,36,"Niger",16035088,446524.05
16389264.4843899,37,"Niger",16035088,446524.05
16076957.1911751,38,"Niger",16035088,446524.05
16933443.6601504,39,"Niger",16035088,446524.05
15368283.4870798,40,"Niger",16035088,446524.05
15973905.6922307,41,"Niger",16035088,446524.05
16332549.5175907,42,"Niger",16035088,446524.05
16008474.35802,43,"Niger",16035088,446524.05
15797291.5220106,44,"Niger",16035088,446524.05
16195716.9498171,45,"Niger",16035088,446524.05
15876553.1198346,46,"Niger",16035088,446524.05
15920751.0019134,47,"Niger",16035088,446524.05
16043539.5936214,48,"Niger",16035088,446524.05
15678840.1037971,49,"Niger",16035088,446524.05
15918607.7829855,50,"Niger",16035088,446524.05
16437240.7144267,51,"Niger",16035088,446524.05
16149211.9980237,52,"Niger",16035088,446524.05
16441248.5256963,53,"Niger",16035088,446524.05
16652832.9136241,54,"Niger",16035088,446524.05
16274916.7125955,55,"Niger",16035088,446524.05
16638892.6788462,56,"Niger",16035088,446524.05
16011164.292576,57,"Niger",16035088,446524.05
16959318.7330434,58,"Niger",16035088,446524.05
16290822.4815143,59,"Niger",16035088,446524.05
16430140.9477162,60,"Niger",16035088,446524.05
16386874.5093562,61,"Niger",16035088,446524.05
15459124.6125703,62,"Niger",16035088,446524.05
16113330.7818266,63,"Niger",16035088,446524.05
16690272.5986068,64,"Niger",16035088,446524.05
15984553.5179051,65,"Niger",16035088,446524.05
15463603.8236448,66,"Niger",16035088,446524.05
16373332.6678475,67,"Niger",16035088,446524.05
15979341.7771014,68,"Niger",16035088,446524.05
16679615.4600019,69,"Niger",16035088,446524.05
16346590.7235402,70,"Niger",16035088,446524.05
15291307.0911298,71,"Niger",16035088,446524.05
16090781.5622304,72,"Niger",16035088,446524.05
17144336.6446969,73,"Niger",16035088,446524.05
15944436.1104306,74,"Niger",16035088,446524.05
16342606.5830816,75,"Niger",16035088,446524.05
15829114.0218119,76,"Niger",16035088,446524.05
15512429.8971801,77,"Niger",16035088,446524.05
15883518.5095477,78,"Niger",16035088,446524.05
15876963.5598853,79,"Niger",16035088,446524.05
16374291.0811688,80,"Niger",16035088,446524.05
16580632.1604724,81,"Niger",16035088,446524.05
16078381.6362788,82,"Niger",16035088,446524.05
16278072.1411318,83,"Niger",16035088,446524.05
16384009.1269164,84,"Niger",16035088,446524.05
16240831.5847012,85,"Niger",16035088,446524.05
16488530.6240052,86,"Niger",16035088,446524.05
15357823.1954096,87,"Niger",16035088,446524.05
15899197.7547292,88,"Niger",16035088,446524.05
15508175.1872051,89,"Niger",16035088,446524.05
15568758.92986,90,"Niger",16035088,446524.05
15720516.6919257,91,"Niger",16035088,446524.05
15878795.8152784,92,"Niger",16035088,446524.05
15782204.528446,93,"Niger",16035088,446524.05
16602281.1009063,94,"Niger",16035088,446524.05
16685032.4987839,95,"Niger",16035088,446524.05
16092628.9861567,96,"Niger",16035088,446524.05
16507272.5369498,97,"Niger",16035088,446524.05
16076396.5038627,98,"Niger",16035088,446524.05
16515891.7306423,99,"Niger",16035088,446524.05
15412147.3894492,100,"Niger",16035088,446524.05
15748702.265055,101,"Niger",16035088,446524.05
16316538.27714,102,"Niger",16035088,446524.05
16580143.1981104,103,"Niger",16035088,446524.05
15954104.2526917,104,"Niger",16035088,446524.05
15716061.176781,105,"Niger",16035088,446524.05
16319151.9229213,106,"Niger",16035088,446524.05
15657503.2741639,107,"Niger",16035088,446524.05
16157511.0149121,108,"Niger",16035088,446524.05
16891103.7753833,109,"Niger",16035088,446524.05
16095556.4893527,110,"Niger",16035088,446524.05
15457442.4124823,111,"Niger",16035088,446524.05
15599383.2816975,112,"Niger",16035088,446524.05
16309527.1870104,113,"Niger",16035088,446524.05
15983246.1784367,114,"Niger",16035088,446524.05
15899724.5996996,115,"Niger",16035088,446524.05
15601758.9316044,116,"Niger",16035088,446524.05
15370766.5770925,117,"Niger",16035088,446524.05
15614884.3817325,118,"Niger",16035088,446524.05
16522735.7664347,119,"Niger",16035088,446524.05
16072019.4784716,120,"Niger",16035088,446524.05
15490888.2828075,121,"Niger",16035088,446524.05
17195119.5677924,122,"Niger",16035088,446524.05
15668592.3436002,123,"Niger",16035088,446524.05
15939258.2467438,124,"Niger",16035088,446524.05
16178245.274615,125,"Niger",16035088,446524.05
16056521.529712,126,"Niger",16035088,446524.05
16361929.4950125,127,"Niger",16035088,446524.05
16318950.2383065,128,"Niger",16035088,446524.05
16036975.6344405,129,"Niger",16035088,446524.05
15910881.3229162,130,"Niger",16035088,446524.05
16715647.9374101,131,"Niger",16035088,446524.05
16494511.9216188,132,"Niger",16035088,446524.05
16443604.0851784,133,"Niger",16035088,446524.05
15541311.6953467,134,"Niger",16035088,446524.05
15640193.3790271,135,"Niger",16035088,446524.05
15931055.5444972,136,"Niger",16035088,446524.05
15938513.9180161,137,"Niger",16035088,446524.05
15833175.6760819,138,"Niger",16035088,446524.05
15753659.7303107,139,"Niger",16035088,446524.05
16531284.8645535,140,"Niger",16035088,446524.05
16975580.5097187,141,"Niger",16035088,446524.05
17478464.1530034,142,"Niger",16035088,446524.05
16481815.1780456,143,"Niger",16035088,446524.05
15966921.6376788,144,"Niger",16035088,446524.05
16148310.4364871,145,"Niger",16035088,446524.05
16468190.125506,146,"Niger",16035088,446524.05
17272973.8291471,147,"Niger",16035088,446524.05
15999254.9579225,148,"Niger",16035088,446524.05
16420141.3922487,149,"Niger",16035088,446524.05
15528295.7486576,150,"Niger",16035088,446524.05
15895043.3236103,151,"Niger",16035088,446524.05
16083795.0631523,152,"Niger",16035088,446524.05
15666278.5947338,153,"Niger",16035088,446524.05
16145635.4766769,154,"Niger",16035088,446524.05
16087699.0987785,155,"Niger",16035088,446524.05
15962711.0911606,156,"Niger",16035088,446524.05
16395786.0882761,157,"Niger",16035088,446524.05
16240158.1129303,158,"Niger",16035088,446524.05
16109444.1527601,159,"Niger",16035088,446524.05
15860969.5194204,160,"Niger",16035088,446524.05
16135803.0179379,161,"Niger",16035088,446524.05
16686850.5017987,162,"Niger",16035088,446524.05
15728633.7961661,163,"Niger",16035088,446524.05
15419536.5038556,164,"Niger",16035088,446524.05
15598470.0240378,165,"Niger",16035088,446524.05
15497243.2190968,166,"Niger",16035088,446524.05
16141966.4442168,167,"Niger",16035088,446524.05
16843496.7669234,168,"Niger",16035088,446524.05
15316263.9897339,169,"Niger",16035088,446524.05
17043093.7245139,170,"Niger",16035088,446524.05
16151122.7399893,171,"Niger",16035088,446524.05
16233712.9420924,172,"Niger",16035088,446524.05
16570871.3803718,173,"Niger",16035088,446524.05
15571375.3107952,174,"Niger",16035088,446524.05
16542198.6348096,175,"Niger",16035088,446524.05
15654501.6484921,176,"Niger",16035088,446524.05
15734305.0487525,177,"Niger",16035088,446524.05
16339600.9608924,178,"Niger",16035088,446524.05
16074035.8128431,179,"Niger",16035088,446524.05
16710145.4040414,180,"Niger",16035088,446524.05
15642918.6443816,181,"Niger",16035088,446524.05
16815922.4452803,182,"Niger",16035088,446524.05
15621541.8223666,183,"Niger",16035088,446524.05
16198042.6424982,184,"Niger",16035088,446524.05
15428078.1986527,185,"Niger",16035088,446524.05
15789754.562873,186,"Niger",16035088,446524.05
15906938.4380132,187,"Niger",16035088,446524.05
15522212.8096754,188,"Niger",16035088,446524.05
16809768.4532146,189,"Niger",16035088,446524.05
15329988.0249224,190,"Niger",16035088,446524.05
16284971.7417014,191,"Niger",16035088,446524.05
15166575.8971169,192,"Niger",16035088,446524.05
16843955.213805,193,"Niger",16035088,446524.05
15465587.2268531,194,"Niger",16035088,446524.05
15359774.9371716,195,"Niger",16035088,446524.05
16485933.7357911,196,"Niger",16035088,446524.05
15584334.1873377,197,"Niger",16035088,446524.05
15550334.4752489,198,"Niger",16035088,446524.05
16965984.7772222,199,"Niger",16035088,446524.05
16551665.5902504,200,"Niger",16035088,446524.05
17190764.4376377,201,"Niger",16035088,446524.05
15061850.2435573,202,"Niger",16035088,446524.05
16423894.8742704,203,"Niger",16035088,446524.05
15867675.2185574,204,"Niger",16035088,446524.05
15405148.7103695,205,"Niger",16035088,446524.05
15825765.258801,206,"Niger",16035088,446524.05
16525394.132683,207,"Niger",16035088,446524.05
15690566.3674099,208,"Niger",16035088,446524.05
15493928.8195174,209,"Niger",16035088,446524.05
16413177.4577528,210,"Niger",16035088,446524.05
15545639.8840534,211,"Niger",16035088,446524.05
16475418.8932415,212,"Niger",16035088,446524.05
16405436.2812159,213,"Niger",16035088,446524.05
16940268.5503656,214,"Niger",16035088,446524.05
15236424.6404922,215,"Niger",16035088,446524.05
15805274.3640478,216,"Niger",16035088,446524.05
16099137.5643722,217,"Niger",16035088,446524.05
16874014.7144908,218,"Niger",16035088,446524.05
16036406.9959923,219,"Niger",16035088,446524.05
15601246.2036179,220,"Niger",16035088,446524.05
16142840.8504388,221,"Niger",16035088,446524.05
16163840.249968,222,"Niger",16035088,446524.05
15893949.6021117,223,"Niger",16035088,446524.05
15904266.0930769,224,"Niger",16035088,446524.05
16810081.1685701,225,"Niger",16035088,446524.05
15807936.0143044,226,"Niger",16035088,446524.05
15679000.4789357,227,"Niger",16035088,446524.05
16679631.2851995,228,"Niger",16035088,446524.05
16090071.044902,229,"Niger",16035088,446524.05
15941746.2663346,230,"Niger",16035088,446524.05
16082748.1745777,231,"Niger",16035088,446524.05
15315123.266501,232,"Niger",16035088,446524.05
15821826.1817018,233,"Niger",16035088,446524.05
15703623.8087499,234,"Niger",16035088,446524.05
15958561.8253678,235,"Niger",16035088,446524.05
15830145.8670805,236,"Niger",16035088,446524.05
16430822.3634242,237,"Niger",16035088,446524.05
16766626.2026085,238,"Niger",16035088,446524.05
15899409.2873985,239,"Niger",16035088,446524.05
16973064.9320208,240,"Niger",16035088,446524.05
16826877.088716,241,"Niger",16035088,446524.05
16115027.2094119,242,"Niger",16035088,446524.05
15433698.7874641,243,"Niger",16035088,446524.05
16210277.8415318,244,"Niger",16035088,446524.05
15243909.9903161,245,"Niger",16035088,446524.05
15650671.8980752,246,"Niger",16035088,446524.05
15328521.6033506,247,"Niger",16035088,446524.05
16508698.0005548,248,"Niger",16035088,446524.05
16220661.5358502,249,"Niger",16035088,446524.05
16489565.913342,250,"Niger",16035088,446524.05
15686055.920144,251,"Niger",16035088,446524.05
15315819.7801398,252,"Niger",16035088,446524.05
16296558.6021199,253,"Niger",16035088,446524.05
15966340.704426,254,"Niger",16035088,446524.05
15609262.806848,255,"Niger",16035088,446524.05
15997612.1003184,256,"Niger",16035088,446524.05
15938081.3274084,257,"Niger",16035088,446524.05
16561598.3142997,258,"Niger",16035088,446524.05
16181538.9911162,259,"Niger",16035088,446524.05
16476312.4984319,260,"Niger",16035088,446524.05
15240175.4131431,261,"Niger",16035088,446524.05
16304117.3436672,262,"Niger",16035088,446524.05
15948792.7586185,263,"Niger",16035088,446524.05
15665677.8220866,264,"Niger",16035088,446524.05
15735993.7776824,265,"Niger",16035088,446524.05
15544539.5007534,266,"Niger",16035088,446524.05
15906383.9012322,267,"Niger",16035088,446524.05
16105173.3444478,268,"Niger",16035088,446524.05
16263100.8125855,269,"Niger",16035088,446524.05
16107197.9694888,270,"Niger",16035088,446524.05
16925953.8962119,271,"Niger",16035088,446524.05
15859833.2217446,272,"Niger",16035088,446524.05
16418789.105017,273,"Niger",16035088,446524.05
16296829.6082137,274,"Niger",16035088,446524.05
16921958.9938592,275,"Niger",16035088,446524.05
16002918.8532703,276,"Niger",16035088,446524.05
16069737.3979804,277,"Niger",16035088,446524.05
15977989.1122416,278,"Niger",16035088,446524.05
15996773.8764113,279,"Niger",16035088,446524.05
16387911.5547633,280,"Niger",16035088,446524.05
15163296.0493464,281,"Niger",16035088,446524.05
17119906.0459607,282,"Niger",16035088,446524.05
15411380.3726347,283,"Niger",16035088,446524.05
16417012.1034152,284,"Niger",16035088,446524.05
